alpha,n,k,all_component_b,min_margin_a,worst_stability_median,worst_stability_max,max_generations_over_10x,median_cost_ns,05_100_reach,05_100_locked_moved,05_100_rep3_baseline,05_100_rep3_ceiling,05_100_rep3_se,05_100_rep3_drop_over_se,05_100_rep3_baseline_without_locks,05_100_rep3_ceiling_without_locks,05_100_rep3_se_without_locks,05_100_rep3_drop_over_se_without_locks,05_300_reach,05_300_locked_moved,05_300_rep3_baseline,05_300_rep3_ceiling,05_300_rep3_se,05_300_rep3_drop_over_se,05_300_rep3_baseline_without_locks,05_300_rep3_ceiling_without_locks,05_300_rep3_se_without_locks,05_300_rep3_drop_over_se_without_locks,15_100_reach,15_100_locked_moved,15_100_rep3_baseline,15_100_rep3_ceiling,15_100_rep3_se,15_100_rep3_drop_over_se,15_100_rep3_baseline_without_locks,15_100_rep3_ceiling_without_locks,15_100_rep3_se_without_locks,15_100_rep3_drop_over_se_without_locks,15_300_reach,15_300_locked_moved,15_300_rep3_baseline,15_300_rep3_ceiling,15_300_rep3_se,15_300_rep3_drop_over_se,15_300_rep3_baseline_without_locks,15_300_rep3_ceiling_without_locks,15_300_rep3_se_without_locks,15_300_rep3_drop_over_se_without_locks
1.0,2,3,True,9.011342155009451,23.4976,212.045,41,237.9925,34,3,0.09062516565579103,0.00416666666666668,0.027914212622178768,3.0972931301823716,0.04564643520291179,0.004444444444444438,0.011727422696718358,3.5133031207271785,34,3,0.13958775324289352,0.004166666666666652,0.034248190782269844,3.954109209363954,0.08737235066266585,0.004444444444444445,0.018531657005788613,4.474932068531042,33,0,0.018730548899721835,0.0,0.009507478083025253,1.9700859403676718,0.018730548899721835,0.0,0.009507478083025253,1.9700859403676718,33,0,0.041387233810933545,0.00014172335600906583,0.017179348837988093,2.4008774048361907,0.041387233810933545,0.00014172335600906583,0.017179348837988093,2.4008774048361907
1.0,2,6,True,4.750566037735849,14.9519,150.088,30,330.20500000000004,36,3,0.09062516565579103,0.00416666666666668,0.027914212622178768,3.0972931301823716,0.04564643520291179,0.004444444444444438,0.011727422696718358,3.5133031207271785,36,3,0.13958775324289352,0.004166666666666652,0.034248190782269844,3.954109209363954,0.08737235066266585,0.004444444444444445,0.018531657005788613,4.474932068531042,38,0,0.018730548899721835,0.0,0.009507478083025253,1.9700859403676718,0.018730548899721835,0.0,0.009507478083025253,1.9700859403676718,39,0,0.041387233810933545,0.0,0.017179348837988093,2.409127039752252,0.041387233810933545,0.0,0.017179348837988093,2.409127039752252
1.0,2,10,True,3.75,10.6797,113.177,26,443.85125,38,3,0.09062516565579103,0.0,0.027914212622178768,3.2465599829882477,0.04564643520291179,0.0,0.011727422696718358,3.892281909109055,38,3,0.13958775324289352,-2.7755575615628914e-17,0.034248190782269844,4.075770137182183,0.08737235066266585,0.0,0.018531657005788613,4.714761914456647,39,0,0.018730548899721835,0.0,0.009507478083025253,1.9700859403676718,0.018730548899721835,0.0,0.009507478083025253,1.9700859403676718,40,0,0.041387233810933545,0.0,0.017179348837988093,2.409127039752252,0.041387233810933545,0.0,0.017179348837988093,2.409127039752252
1.0,3,3,True,9.61573373676248,23.4976,212.045,41,237.9925,35,3,0.09062516565579103,0.0,0.027914212622178768,3.2465599829882477,0.04564643520291179,0.0,0.011727422696718358,3.892281909109055,35,3,0.13958775324289352,-2.7755575615628914e-17,0.034248190782269844,4.075770137182183,0.08737235066266585,0.0,0.018531657005788613,4.714761914456647,33,0,0.018730548899721835,0.0,0.009507478083025253,1.9700859403676718,0.018730548899721835,0.0,0.009507478083025253,1.9700859403676718,33,0,0.041387233810933545,0.00014172335600906583,0.017179348837988093,2.4008774048361907,0.041387233810933545,0.00014172335600906583,0.017179348837988093,2.4008774048361907
1.0,3,6,True,5.030234416622269,14.9519,150.088,30,330.20500000000004,37,3,0.09062516565579103,0.0,0.027914212622178768,3.2465599829882477,0.04564643520291179,0.0,0.011727422696718358,3.892281909109055,37,3,0.13958775324289352,-2.7755575615628914e-17,0.034248190782269844,4.075770137182183,0.08737235066266585,0.0,0.018531657005788613,4.714761914456647,38,0,0.018730548899721835,0.0,0.009507478083025253,1.9700859403676718,0.018730548899721835,0.0,0.009507478083025253,1.9700859403676718,39,0,0.041387233810933545,0.0,0.017179348837988093,2.409127039752252,0.041387233810933545,0.0,0.017179348837988093,2.409127039752252
1.0,3,10,True,3.756237006237006,10.6797,113.177,26,443.85125,38,3,0.09062516565579103,0.0,0.027914212622178768,3.2465599829882477,0.04564643520291179,0.0,0.011727422696718358,3.892281909109055,38,3,0.13958775324289352,-2.7755575615628914e-17,0.034248190782269844,4.075770137182183,0.08737235066266585,0.0,0.018531657005788613,4.714761914456647,39,0,0.018730548899721835,0.0,0.009507478083025253,1.9700859403676718,0.018730548899721835,0.0,0.009507478083025253,1.9700859403676718,40,0,0.041387233810933545,0.0,0.017179348837988093,2.409127039752252,0.041387233810933545,0.0,0.017179348837988093,2.409127039752252
1.5,1,3,True,9.015602836879433,23.4976,212.045,41,237.9925,35,3,0.09062516565579103,0.009496124031007747,0.027914212622178768,2.906370411477183,0.04564643520291179,0.010129198966408265,0.011727422696718358,3.0285628100061732,35,3,0.13958775324289352,0.009496124031007747,0.034248190782269844,3.7984963947127306,0.08737235066266585,0.010129198966408265,0.018531657005788613,4.168172963277361,33,0,0.018730548899721835,0.0010629251700680284,0.009507478083025253,1.8582870846894466,0.018730548899721835,0.0010629251700680284,0.009507478083025253,1.8582870846894466,37,0,0.041387233810933545,0.0001370614035087689,0.017179348837988093,2.4011487744057978,0.041387233810933545,0.0001370614035087689,0.017179348837988093,2.4011487744057978
1.5,1,6,True,4.755950132225161,14.9519,150.088,30,330.20500000000004,38,3,0.09062516565579103,0.00416666666666668,0.027914212622178768,3.0972931301823716,0.04564643520291179,0.004444444444444438,0.011727422696718358,3.5133031207271785,38,3,0.13958775324289352,0.004166666666666652,0.034248190782269844,3.954109209363954,0.08737235066266585,0.004444444444444445,0.018531657005788613,4.474932068531042,38,0,0.018730548899721835,0.00021258503401360568,0.009507478083025253,1.9477261692320267,0.018730548899721835,0.00021258503401360568,0.009507478083025253,1.9477261692320267,40,0,0.041387233810933545,0.0,0.017179348837988093,2.409127039752252,0.041387233810933545,0.0,0.017179348837988093,2.409127039752252
1.5,1,10,True,3.506550218340611,10.6797,113.177,26,443.85125,39,3,0.09062516565579103,0.00416666666666668,0.027914212622178768,3.0972931301823716,0.04564643520291179,0.004444444444444438,0.011727422696718358,3.5133031207271785,39,3,0.13958775324289352,0.004166666666666652,0.034248190782269844,3.954109209363954,0.08737235066266585,0.004444444444444445,0.018531657005788613,4.474932068531042,39,0,0.018730548899721835,0.00021258503401360568,0.009507478083025253,1.9477261692320267,0.018730548899721835,0.00021258503401360568,0.009507478083025253,1.9477261692320267,40,0,0.041387233810933545,0.0,0.017179348837988093,2.409127039752252,0.041387233810933545,0.0,0.017179348837988093,2.409127039752252
1.5,2,3,True,6.007561436672968,23.4976,212.045,41,237.9925,37,3,0.09062516565579103,0.0,0.027914212622178768,3.2465599829882477,0.04564643520291179,0.0,0.011727422696718358,3.892281909109055,37,3,0.13958775324289352,-2.7755575615628914e-17,0.034248190782269844,4.075770137182183,0.08737235066266585,0.0,0.018531657005788613,4.714761914456647,39,0,0.018730548899721835,0.0,0.009507478083025253,1.9700859403676718,0.018730548899721835,0.0,0.009507478083025253,1.9700859403676718,40,0,0.041387233810933545,0.0,0.017179348837988093,2.409127039752252,0.041387233810933545,0.0,0.017179348837988093,2.409127039752252
1.5,2,6,True,3.1670440251572325,14.9519,150.088,30,330.20500000000004,39,3,0.09062516565579103,0.0,0.027914212622178768,3.2465599829882477,0.04564643520291179,0.0,0.011727422696718358,3.892281909109055,39,3,0.13958775324289352,-2.7755575615628914e-17,0.034248190782269844,4.075770137182183,0.08737235066266585,0.0,0.018531657005788613,4.714761914456647,41,0,0.018730548899721835,0.0,0.009507478083025253,1.9700859403676718,0.018730548899721835,0.0,0.009507478083025253,1.9700859403676718,42,0,0.041387233810933545,0.0,0.017179348837988093,2.409127039752252,0.041387233810933545,0.0,0.017179348837988093,2.409127039752252
1.5,2,10,True,2.5,10.6797,113.177,26,443.85125,40,3,0.09062516565579103,0.0,0.027914212622178768,3.2465599829882477,0.04564643520291179,0.0,0.011727422696718358,3.892281909109055,40,3,0.13958775324289352,-2.7755575615628914e-17,0.034248190782269844,4.075770137182183,0.08737235066266585,0.0,0.018531657005788613,4.714761914456647,42,0,0.018730548899721835,0.0,0.009507478083025253,1.9700859403676718,0.018730548899721835,0.0,0.009507478083025253,1.9700859403676718,42,0,0.041387233810933545,0.0,0.017179348837988093,2.409127039752252,0.041387233810933545,0.0,0.017179348837988093,2.409127039752252
1.5,3,3,True,6.410489157841654,23.4976,212.045,41,237.9925,37,3,0.09062516565579103,0.0,0.027914212622178768,3.2465599829882477,0.04564643520291179,0.0,0.011727422696718358,3.892281909109055,37,3,0.13958775324289352,-2.7755575615628914e-17,0.034248190782269844,4.075770137182183,0.08737235066266585,0.0,0.018531657005788613,4.714761914456647,39,0,0.018730548899721835,0.0,0.009507478083025253,1.9700859403676718,0.018730548899721835,0.0,0.009507478083025253,1.9700859403676718,40,0,0.041387233810933545,0.0,0.017179348837988093,2.409127039752252,0.041387233810933545,0.0,0.017179348837988093,2.409127039752252
1.5,3,6,True,3.353489611081513,14.9519,150.088,30,330.20500000000004,39,3,0.09062516565579103,0.0,0.027914212622178768,3.2465599829882477,0.04564643520291179,0.0,0.011727422696718358,3.892281909109055,39,3,0.13958775324289352,-2.7755575615628914e-17,0.034248190782269844,4.075770137182183,0.08737235066266585,0.0,0.018531657005788613,4.714761914456647,41,0,0.018730548899721835,0.0,0.009507478083025253,1.9700859403676718,0.018730548899721835,0.0,0.009507478083025253,1.9700859403676718,42,0,0.041387233810933545,0.0,0.017179348837988093,2.409127039752252,0.041387233810933545,0.0,0.017179348837988093,2.409127039752252
1.5,3,10,True,2.504158004158004,10.6797,113.177,26,443.85125,40,3,0.09062516565579103,0.0,0.027914212622178768,3.2465599829882477,0.04564643520291179,0.0,0.011727422696718358,3.892281909109055,40,3,0.13958775324289352,-2.7755575615628914e-17,0.034248190782269844,4.075770137182183,0.08737235066266585,0.0,0.018531657005788613,4.714761914456647,42,0,0.018730548899721835,0.0,0.009507478083025253,1.9700859403676718,0.018730548899721835,0.0,0.009507478083025253,1.9700859403676718,42,0,0.041387233810933545,0.0,0.017179348837988093,2.409127039752252,0.041387233810933545,0.0,0.017179348837988093,2.409127039752252
2.0,1,3,True,6.761702127659574,23.4976,212.045,41,237.9925,38,3,0.09062516565579103,0.00416666666666668,0.027914212622178768,3.0972931301823716,0.04564643520291179,0.004444444444444438,0.011727422696718358,3.5133031207271785,38,3,0.13958775324289352,0.004166666666666652,0.034248190782269844,3.954109209363954,0.08737235066266585,0.004444444444444445,0.018531657005788613,4.474932068531042,38,0,0.018730548899721835,0.00021258503401360568,0.009507478083025253,1.9477261692320267,0.018730548899721835,0.00021258503401360568,0.009507478083025253,1.9477261692320267,40,0,0.041387233810933545,0.0,0.017179348837988093,2.409127039752252,0.041387233810933545,0.0,0.017179348837988093,2.409127039752252
2.0,1,6,True,3.5669625991688703,14.9519,150.088,30,330.20500000000004,40,3,0.09062516565579103,0.00416666666666668,0.027914212622178768,3.0972931301823716,0.04564643520291179,0.004444444444444438,0.011727422696718358,3.5133031207271785,40,3,0.13958775324289352,0.004166666666666652,0.034248190782269844,3.954109209363954,0.08737235066266585,0.004444444444444445,0.018531657005788613,4.474932068531042,39,0,0.018730548899721835,0.00021258503401360568,0.009507478083025253,1.9477261692320267,0.018730548899721835,0.00021258503401360568,0.009507478083025253,1.9477261692320267,40,0,0.041387233810933545,0.0,0.017179348837988093,2.409127039752252,0.041387233810933545,0.0,0.017179348837988093,2.409127039752252
2.0,1,10,True,2.6299126637554586,10.6797,113.177,26,443.85125,40,3,0.09062516565579103,0.00416666666666668,0.027914212622178768,3.0972931301823716,0.04564643520291179,0.004444444444444438,0.011727422696718358,3.5133031207271785,40,3,0.13958775324289352,0.004166666666666652,0.034248190782269844,3.954109209363954,0.08737235066266585,0.004444444444444445,0.018531657005788613,4.474932068531042,39,0,0.018730548899721835,0.00021258503401360568,0.009507478083025253,1.9477261692320267,0.018730548899721835,0.00021258503401360568,0.009507478083025253,1.9477261692320267,40,0,0.041387233810933545,0.0,0.017179348837988093,2.409127039752252,0.041387233810933545,0.0,0.017179348837988093,2.409127039752252
2.0,2,3,True,4.505671077504726,23.4976,212.045,41,237.9925,39,3,0.09062516565579103,0.0,0.027914212622178768,3.2465599829882477,0.04564643520291179,0.0,0.011727422696718358,3.892281909109055,39,3,0.13958775324289352,-2.7755575615628914e-17,0.034248190782269844,4.075770137182183,0.08737235066266585,0.0,0.018531657005788613,4.714761914456647,41,0,0.018730548899721835,0.0,0.009507478083025253,1.9700859403676718,0.018730548899721835,0.0,0.009507478083025253,1.9700859403676718,42,0,0.041387233810933545,0.0,0.017179348837988093,2.409127039752252,0.041387233810933545,0.0,0.017179348837988093,2.409127039752252
2.0,2,6,True,2.3752830188679246,14.9519,150.088,30,330.20500000000004,41,3,0.09062516565579103,0.0,0.027914212622178768,3.2465599829882477,0.04564643520291179,0.0,0.011727422696718358,3.892281909109055,41,3,0.13958775324289352,-2.7755575615628914e-17,0.034248190782269844,4.075770137182183,0.08737235066266585,0.0,0.018531657005788613,4.714761914456647,43,0,0.018730548899721835,0.0,0.009507478083025253,1.9700859403676718,0.018730548899721835,0.0,0.009507478083025253,1.9700859403676718,43,0,0.041387233810933545,0.0,0.017179348837988093,2.409127039752252,0.041387233810933545,0.0,0.017179348837988093,2.409127039752252
2.0,2,10,True,1.875,10.6797,113.177,26,443.85125,41,3,0.09062516565579103,0.0,0.027914212622178768,3.2465599829882477,0.04564643520291179,0.0,0.011727422696718358,3.892281909109055,41,3,0.13958775324289352,-2.7755575615628914e-17,0.034248190782269844,4.075770137182183,0.08737235066266585,0.0,0.018531657005788613,4.714761914456647,43,0,0.018730548899721835,0.0,0.009507478083025253,1.9700859403676718,0.018730548899721835,0.0,0.009507478083025253,1.9700859403676718,43,0,0.041387233810933545,0.0,0.017179348837988093,2.409127039752252,0.041387233810933545,0.0,0.017179348837988093,2.409127039752252
2.0,3,3,True,4.80786686838124,23.4976,212.045,41,237.9925,39,3,0.09062516565579103,0.0,0.027914212622178768,3.2465599829882477,0.04564643520291179,0.0,0.011727422696718358,3.892281909109055,39,3,0.13958775324289352,-2.7755575615628914e-17,0.034248190782269844,4.075770137182183,0.08737235066266585,0.0,0.018531657005788613,4.714761914456647,41,0,0.018730548899721835,0.0,0.009507478083025253,1.9700859403676718,0.018730548899721835,0.0,0.009507478083025253,1.9700859403676718,42,0,0.041387233810933545,0.0,0.017179348837988093,2.409127039752252,0.041387233810933545,0.0,0.017179348837988093,2.409127039752252
2.0,3,6,True,2.5151172083111346,14.9519,150.088,30,330.20500000000004,41,3,0.09062516565579103,0.0,0.027914212622178768,3.2465599829882477,0.04564643520291179,0.0,0.011727422696718358,3.892281909109055,41,3,0.13958775324289352,-2.7755575615628914e-17,0.034248190782269844,4.075770137182183,0.08737235066266585,0.0,0.018531657005788613,4.714761914456647,43,0,0.018730548899721835,0.0,0.009507478083025253,1.9700859403676718,0.018730548899721835,0.0,0.009507478083025253,1.9700859403676718,43,0,0.041387233810933545,0.0,0.017179348837988093,2.409127039752252,0.041387233810933545,0.0,0.017179348837988093,2.409127039752252
2.0,3,10,True,1.878118503118503,10.6797,113.177,26,443.85125,41,3,0.09062516565579103,0.0,0.027914212622178768,3.2465599829882477,0.04564643520291179,0.0,0.011727422696718358,3.892281909109055,41,3,0.13958775324289352,-2.7755575615628914e-17,0.034248190782269844,4.075770137182183,0.08737235066266585,0.0,0.018531657005788613,4.714761914456647,43,0,0.018730548899721835,0.0,0.009507478083025253,1.9700859403676718,0.018730548899721835,0.0,0.009507478083025253,1.9700859403676718,43,0,0.041387233810933545,0.0,0.017179348837988093,2.409127039752252,0.041387233810933545,0.0,0.017179348837988093,2.409127039752252
3.0,1,3,True,4.507801418439716,23.4976,212.045,41,237.9925,40,3,0.09062516565579103,0.00416666666666668,0.027914212622178768,3.0972931301823716,0.04564643520291179,0.004444444444444438,0.011727422696718358,3.5133031207271785,40,3,0.13958775324289352,0.004166666666666652,0.034248190782269844,3.954109209363954,0.08737235066266585,0.004444444444444445,0.018531657005788613,4.474932068531042,39,0,0.018730548899721835,0.00021258503401360568,0.009507478083025253,1.9477261692320267,0.018730548899721835,0.00021258503401360568,0.009507478083025253,1.9477261692320267,40,0,0.041387233810933545,0.0,0.017179348837988093,2.409127039752252,0.041387233810933545,0.0,0.017179348837988093,2.409127039752252
3.0,1,6,True,2.3779750661125805,14.9519,150.088,30,330.20500000000004,40,3,0.09062516565579103,0.00416666666666668,0.027914212622178768,3.0972931301823716,0.04564643520291179,0.004444444444444438,0.011727422696718358,3.5133031207271785,40,3,0.13958775324289352,0.004166666666666652,0.034248190782269844,3.954109209363954,0.08737235066266585,0.004444444444444445,0.018531657005788613,4.474932068531042,41,0,0.018730548899721835,0.0,0.009507478083025253,1.9700859403676718,0.018730548899721835,0.0,0.009507478083025253,1.9700859403676718,41,0,0.041387233810933545,0.0,0.017179348837988093,2.409127039752252,0.041387233810933545,0.0,0.017179348837988093,2.409127039752252
3.0,1,10,True,1.7532751091703056,10.6797,113.177,26,443.85125,40,3,0.09062516565579103,0.00416666666666668,0.027914212622178768,3.0972931301823716,0.04564643520291179,0.004444444444444438,0.011727422696718358,3.5133031207271785,40,3,0.13958775324289352,0.004166666666666652,0.034248190782269844,3.954109209363954,0.08737235066266585,0.004444444444444445,0.018531657005788613,4.474932068531042,42,0,0.018730548899721835,0.0,0.009507478083025253,1.9700859403676718,0.018730548899721835,0.0,0.009507478083025253,1.9700859403676718,42,0,0.041387233810933545,0.0,0.017179348837988093,2.409127039752252,0.041387233810933545,0.0,0.017179348837988093,2.409127039752252
3.0,2,3,True,3.003780718336484,23.4976,212.045,41,237.9925,41,3,0.09062516565579103,0.0,0.027914212622178768,3.2465599829882477,0.04564643520291179,0.0,0.011727422696718358,3.892281909109055,41,3,0.13958775324289352,-2.7755575615628914e-17,0.034248190782269844,4.075770137182183,0.08737235066266585,0.0,0.018531657005788613,4.714761914456647,42,0,0.018730548899721835,0.0,0.009507478083025253,1.9700859403676718,0.018730548899721835,0.0,0.009507478083025253,1.9700859403676718,42,0,0.041387233810933545,0.0,0.017179348837988093,2.409127039752252,0.041387233810933545,0.0,0.017179348837988093,2.409127039752252
3.0,2,6,True,1.5835220125786162,14.9519,150.088,30,330.20500000000004,41,3,0.09062516565579103,0.0,0.027914212622178768,3.2465599829882477,0.04564643520291179,0.0,0.011727422696718358,3.892281909109055,41,3,0.13958775324289352,-2.7755575615628914e-17,0.034248190782269844,4.075770137182183,0.08737235066266585,0.0,0.018531657005788613,4.714761914456647,44,0,0.018730548899721835,0.0,0.009507478083025253,1.9700859403676718,0.018730548899721835,0.0,0.009507478083025253,1.9700859403676718,44,0,0.041387233810933545,0.0,0.017179348837988093,2.409127039752252,0.041387233810933545,0.0,0.017179348837988093,2.409127039752252
3.0,2,10,True,1.25,10.6797,113.177,26,443.85125,41,3,0.09062516565579103,0.0,0.027914212622178768,3.2465599829882477,0.04564643520291179,0.0,0.011727422696718358,3.892281909109055,41,3,0.13958775324289352,-2.7755575615628914e-17,0.034248190782269844,4.075770137182183,0.08737235066266585,0.0,0.018531657005788613,4.714761914456647,44,0,0.018730548899721835,0.0,0.009507478083025253,1.9700859403676718,0.018730548899721835,0.0,0.009507478083025253,1.9700859403676718,44,0,0.041387233810933545,0.0,0.017179348837988093,2.409127039752252,0.041387233810933545,0.0,0.017179348837988093,2.409127039752252
3.0,3,3,True,3.205244578920827,23.4976,212.045,41,237.9925,41,3,0.09062516565579103,0.0,0.027914212622178768,3.2465599829882477,0.04564643520291179,0.0,0.011727422696718358,3.892281909109055,41,3,0.13958775324289352,-2.7755575615628914e-17,0.034248190782269844,4.075770137182183,0.08737235066266585,0.0,0.018531657005788613,4.714761914456647,42,0,0.018730548899721835,0.0,0.009507478083025253,1.9700859403676718,0.018730548899721835,0.0,0.009507478083025253,1.9700859403676718,42,0,0.041387233810933545,0.0,0.017179348837988093,2.409127039752252,0.041387233810933545,0.0,0.017179348837988093,2.409127039752252
3.0,3,6,True,1.6767448055407566,14.9519,150.088,30,330.20500000000004,41,3,0.09062516565579103,0.0,0.027914212622178768,3.2465599829882477,0.04564643520291179,0.0,0.011727422696718358,3.892281909109055,41,3,0.13958775324289352,-2.7755575615628914e-17,0.034248190782269844,4.075770137182183,0.08737235066266585,0.0,0.018531657005788613,4.714761914456647,44,0,0.018730548899721835,0.0,0.009507478083025253,1.9700859403676718,0.018730548899721835,0.0,0.009507478083025253,1.9700859403676718,44,0,0.041387233810933545,0.0,0.017179348837988093,2.409127039752252,0.041387233810933545,0.0,0.017179348837988093,2.409127039752252
3.0,3,10,True,1.252079002079002,10.6797,113.177,26,443.85125,41,3,0.09062516565579103,0.0,0.027914212622178768,3.2465599829882477,0.04564643520291179,0.0,0.011727422696718358,3.892281909109055,41,3,0.13958775324289352,-2.7755575615628914e-17,0.034248190782269844,4.075770137182183,0.08737235066266585,0.0,0.018531657005788613,4.714761914456647,44,0,0.018730548899721835,0.0,0.009507478083025253,1.9700859403676718,0.018730548899721835,0.0,0.009507478083025253,1.9700859403676718,44,0,0.041387233810933545,0.0,0.017179348837988093,2.409127039752252,0.041387233810933545,0.0,0.017179348837988093,2.409127039752252
